Category,City,Country,Customer ID,Customer Name,Discount,Market,记录数,Order Date,Order ID,Order Priority,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,Shipping Cost,State,Sub-Category,Year,Market2,weeknum
Office Supplies,Long Beach,United States,CW-119054,Carl Weiss,0.0,US,1,2012-05-31 00:00:00.000,CA-2012-156153,High,OFF-FA-10003472,Bagged Rubber Bands,0.3024,6,East,39044,8,Home Office,2012-06-02 00:00:00.000,Second Class,0.8,New York,Fasteners,2012,North America,22
Office Supplies,Long Beach,United States,TC-209804,Tamara Chand,0.0,US,1,2012-09-20 00:00:00.000,CA-2012-156013,Medium,OFF-PA-10001970,Xerox 1881,28.858,5,East,39357,61,Corporate,2012-09-26 00:00:00.000,Standard Class,2.74,New York,Paper,2012,North America,38
Office Supplies,Lindenhurst,United States,MH-177854,Maya Herman,0.0,US,1,2012-12-20 00:00:00.000,CA-2012-154144,High,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",26.6304,1,East,31767,55,Corporate,2012-12-24 00:00:00.000,Standard Class,5.59,New York,Paper,2012,North America,51
Office Supplies,Rochester,United States,DB-131204,David Bremer,0.0,US,1,2012-12-24 00:00:00.000,CA-2012-124653,High,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,10.3488,7,East,32095,22,Corporate,2012-12-26 00:00:00.000,First Class,4.0,New York,Labels,2012,North America,52
Office Supplies,Rochester,United States,DB-131204,David Bremer,0.0,US,1,2012-12-24 00:00:00.000,CA-2012-124653,High,OFF-PA-10000176,Xerox 1887,63.7392,7,East,32093,133,Corporate,2012-12-26 00:00:00.000,First Class,37.87,New York,Paper,2012,North America,52
Office Supplies,Rochester,United States,DB-131204,David Bremer,0.0,US,1,2012-12-24 00:00:00.000,CA-2012-124653,High,OFF-PA-10002365,Xerox 1967,6.2208,2,East,32094,13,Corporate,2012-12-26 00:00:00.000,First Class,2.71,New York,Paper,2012,North America,52
Office Supplies,Long Beach,United States,CK-127604,Cyma Kinney,0.0,US,1,2013-02-19 00:00:00.000,CA-2013-101630,High,OFF-LA-10004425,Staples,4.0749,3,East,36073,9,Corporate,2013-02-23 00:00:00.000,Second Class,0.8,New York,Labels,2013,North America,8
Office Supplies,Long Beach,United States,CK-127604,Cyma Kinney,0.0,US,1,2013-02-19 00:00:00.000,CA-2013-101630,High,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,6.6846,3,East,36074,26,Corporate,2013-02-23 00:00:00.000,Second Class,3.11,New York,Supplies,2013,North America,8
Office Supplies,Oceanside,United States,BV-112454,Benjamin Venier,0.0,US,1,2013-02-21 00:00:00.000,US-2013-168410,Medium,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",80.0199,3,East,36603,296,Corporate,2013-02-26 00:00:00.000,Standard Class,11.98,New York,Storage,2013,North America,8
Office Supplies,Troy,United States,BC-111254,Becky Castell,0.0,US,1,2013-04-05 00:00:00.000,CA-2013-123050,Medium,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",8.0652,2,East,39525,31,Home Office,2013-04-09 00:00:00.000,Second Class,2.88,New York,Storage,2013,North America,14
Office Supplies,Niagara Falls,United States,NP-186854,Nora Pelletier,0.0,US,1,2013-11-20 00:00:00.000,CA-2013-113138,Medium,OFF-AR-10003770,Newell 340,5.0112,6,East,32771,17,Home Office,2013-11-26 00:00:00.000,Standard Class,1.05,New York,Art,2013,North America,47
Office Supplies,Mount Vernon,United States,RS-197654,Roland Schwarz,0.0,US,1,2014-05-20 00:00:00.000,US-2014-100048,Medium,OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,109.7226,6,East,32009,281,Corporate,2014-05-25 00:00:00.000,Standard Class,28.97,New York,Appliances,2014,North America,21
Office Supplies,Auburn,United States,JG-158054,John Grady,0.0,US,1,2014-05-22 00:00:00.000,CA-2014-167899,Medium,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,5.2113,3,East,32286,18,Corporate,2014-05-27 00:00:00.000,Standard Class,0.63,New York,Art,2014,North America,21
Office Supplies,Mount Vernon,United States,ND-184604,Neil Ducich,0.0,US,1,2014-07-01 00:00:00.000,CA-2014-164112,Medium,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",282.2092,7,East,39571,1085,Corporate,2014-07-05 00:00:00.000,Standard Class,86.51,New York,Storage,2014,North America,27
Office Supplies,Rome,United States,BE-113354,Bill Eplett,0.0,US,1,2014-07-18 00:00:00.000,US-2014-105046,Medium,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952,5,East,35823,100,Home Office,2014-07-24 00:00:00.000,Standard Class,10.51,New York,Paper,2014,North America,29
Office Supplies,Long Beach,United States,LR-170354,Lisa Ryan,0.0,US,1,2014-07-24 00:00:00.000,CA-2014-103506,High,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",19.872,4,East,37558,41,Corporate,2014-07-28 00:00:00.000,Standard Class,3.6,New York,Labels,2014,North America,30
Office Supplies,Hempstead,United States,FH-143654,Fred Hopkins,0.0,US,1,2014-09-30 00:00:00.000,CA-2014-126676,Critical,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,3.9102,3,East,39887,8,Corporate,2014-10-02 00:00:00.000,First Class,1.44,New York,Envelopes,2014,North America,40
Office Supplies,Rochester,United States,JC-161054,Julie Creighton,0.0,US,1,2014-10-24 00:00:00.000,CA-2014-139913,Low,OFF-PA-10003739,Xerox 1969,5.6644,2,East,34189,12,Corporate,2014-10-30 00:00:00.000,Standard Class,1.51,New York,Paper,2014,North America,43
Office Supplies,Rochester,United States,JC-161054,Julie Creighton,0.0,US,1,2014-10-24 00:00:00.000,CA-2014-139913,Low,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),11.88,5,East,34190,26,Corporate,2014-10-30 00:00:00.000,Standard Class,3.76,New York,Paper,2014,North America,43
Office Supplies,Auburn,United States,GB-145304,George Bell,0.0,US,1,2014-10-30 00:00:00.000,CA-2014-160983,High,OFF-PA-10002250,Things To Do Today Pad,22.5408,8,East,32195,47,Corporate,2014-11-01 00:00:00.000,Second Class,3.71,New York,Paper,2014,North America,44
Office Supplies,Watertown,United States,PW-190304,Pauline Webber,0.0,US,1,2014-11-15 00:00:00.000,CA-2014-137323,High,OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.0536,6,East,39982,96,Corporate,2014-11-19 00:00:00.000,Second Class,10.1,New York,Storage,2014,North America,46
Office Supplies,Rochester,United States,DK-132254,Dean Katz,0.0,US,1,2014-12-21 00:00:00.000,CA-2014-105480,Medium,OFF-PA-10002787,Xerox 227,3.1104,1,East,33565,6,Corporate,2014-12-27 00:00:00.000,Standard Class,0.32,New York,Paper,2014,North America,52
Office Supplies,Yonkers,United States,AB-101504,Aimee Bixby,0.0,US,1,2011-03-05 00:00:00.000,CA-2011-169061,Medium,OFF-AR-10000588,Newell 345,15.4752,3,East,39793,60,Consumer,2011-03-08 00:00:00.000,Second Class,8.02,New York,Art,2011,North America,10
Office Supplies,Yonkers,United States,AB-101504,Aimee Bixby,0.0,US,1,2011-03-05 00:00:00.000,CA-2011-169061,Medium,OFF-PA-10001878,Xerox 1891,45.9754,2,East,39797,98,Consumer,2011-03-08 00:00:00.000,Second Class,10.13,New York,Paper,2011,North America,10
Office Supplies,Yonkers,United States,AB-101504,Aimee Bixby,0.0,US,1,2011-03-05 00:00:00.000,CA-2011-169061,Medium,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,5.3998,2,East,39795,19,Consumer,2011-03-08 00:00:00.000,Second Class,1.91,New York,Supplies,2011,North America,10
Office Supplies,Long Beach,United States,KM-167204,Kunst Miller,0.0,US,1,2011-03-30 00:00:00.000,CA-2011-169033,Medium,OFF-AR-10001915,Peel-Off China Markers,20.853,5,East,34193,50,Consumer,2011-04-03 00:00:00.000,Standard Class,1.58,New York,Art,2011,North America,14
Office Supplies,Rochester,United States,BM-117854,Bryan Mills,0.0,US,1,2011-06-06 00:00:00.000,CA-2011-133270,High,OFF-AR-10002656,Sanford Liquid Accent Highlighters,4.9432,2,East,33042,13,Consumer,2011-06-09 00:00:00.000,First Class,1.92,New York,Art,2011,North America,24
Office Supplies,Long Beach,United States,RD-194804,Rick Duston,0.0,US,1,2011-06-08 00:00:00.000,CA-2011-108147,Medium,OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",83.844,6,East,40664,1677,Consumer,2011-06-13 00:00:00.000,Standard Class,85.79,New York,Storage,2011,North America,24
Office Supplies,Hempstead,United States,CK-122054,Chloris Kastensmidt,0.0,US,1,2011-06-16 00:00:00.000,CA-2011-113929,Medium,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,10.5,4,East,34209,35,Consumer,2011-06-21 00:00:00.000,Standard Class,1.72,New York,Art,2011,North America,25
Office Supplies,Hempstead,United States,CK-122054,Chloris Kastensmidt,0.0,US,1,2011-06-16 00:00:00.000,CA-2011-113929,Medium,OFF-EN-10003286,Staples,19.458,5,East,34208,41,Consumer,2011-06-21 00:00:00.000,Standard Class,3.88,New York,Envelopes,2011,North America,25
Office Supplies,Watertown,United States,JM-161954,Justin MacKendrick,0.0,US,1,2011-09-02 00:00:00.000,CA-2011-157721,High,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",8.955,1,East,34221,20,Consumer,2011-09-05 00:00:00.000,First Class,3.34,New York,Appliances,2011,North America,36
Office Supplies,Rochester,United States,AJ-109604,Astrea Jones,0.0,US,1,2011-09-14 00:00:00.000,CA-2011-113362,Medium,OFF-EN-10003845,Colored Envelopes,5.0922,3,East,31789,11,Consumer,2011-09-19 00:00:00.000,Standard Class,0.55,New York,Envelopes,2011,North America,38
Office Supplies,Rochester,United States,AJ-109604,Astrea Jones,0.0,US,1,2011-09-14 00:00:00.000,CA-2011-113362,Medium,OFF-ST-10001809,Fellowes Officeware Wire Shelving,8.983,5,East,31788,449,Consumer,2011-09-19 00:00:00.000,Standard Class,19.03,New York,Storage,2011,North America,38
Office Supplies,Long Beach,United States,DL-129254,Daniel Lacy,0.0,US,1,2011-11-01 00:00:00.000,US-2011-137155,Medium,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,154.8426,3,East,38855,534,Consumer,2011-11-05 00:00:00.000,Standard Class,29.73,New York,Appliances,2011,North America,45
Office Supplies,Long Beach,United States,DL-129254,Daniel Lacy,0.0,US,1,2011-11-01 00:00:00.000,US-2011-137155,Medium,OFF-PA-10000806,Xerox 1934,82.2906,3,East,38856,168,Consumer,2011-11-05 00:00:00.000,Standard Class,2.83,New York,Paper,2011,North America,45
Office Supplies,Utica,United States,LS-172454,Lynn Smith,0.0,US,1,2011-11-26 00:00:00.000,CA-2011-124730,High,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",44.712,9,East,37115,93,Consumer,2011-11-26 00:00:00.000,Same Day,15.58,New York,Labels,2011,North America,48
Office Supplies,Utica,United States,LS-172454,Lynn Smith,0.0,US,1,2011-11-26 00:00:00.000,CA-2011-124730,High,OFF-LA-10001613,Avery File Folder Labels,5.6448,4,East,37116,12,Consumer,2011-11-26 00:00:00.000,Same Day,2.75,New York,Labels,2011,North America,48
Office Supplies,Mount Vernon,United States,JL-155054,Jeremy Lonsdale,0.0,US,1,2011-11-30 00:00:00.000,CA-2011-103590,High,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,29.2716,4,East,35512,62,Consumer,2011-12-04 00:00:00.000,Standard Class,4.74,New York,Envelopes,2011,North America,49
Office Supplies,Long Beach,United States,DV-134654,Dianna Vittorini,0.0,US,1,2012-05-17 00:00:00.000,CA-2012-100251,Medium,OFF-LA-10003766,Self-Adhesive Removable Labels,15.12,10,East,41281,32,Consumer,2012-05-23 00:00:00.000,Standard Class,2.37,New York,Labels,2012,North America,20
Office Supplies,Long Beach,United States,DV-134654,Dianna Vittorini,0.0,US,1,2012-05-17 00:00:00.000,CA-2012-100251,Medium,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",16.124,4,East,41282,56,Consumer,2012-05-23 00:00:00.000,Standard Class,3.42,New York,Supplies,2012,North America,20
Office Supplies,Freeport,United States,KB-163154,Karl Braun,0.0,US,1,2012-05-28 00:00:00.000,CA-2012-131758,Medium,OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,14.346,3,East,32640,48,Consumer,2012-06-01 00:00:00.000,Standard Class,5.48,New York,Art,2012,North America,22
Office Supplies,Freeport,United States,KB-163154,Karl Braun,0.0,US,1,2012-05-28 00:00:00.000,CA-2012-131758,Medium,OFF-LA-10000262,Avery 494,6.003,5,East,32641,13,Consumer,2012-06-01 00:00:00.000,Standard Class,0.97,New York,Labels,2012,North America,22
Office Supplies,Rochester,United States,MS-177704,Maxwell Schwartz,0.0,US,1,2012-05-28 00:00:00.000,CA-2012-135020,Medium,OFF-PA-10004255,Xerox 219,21.7728,7,East,35906,45,Consumer,2012-06-02 00:00:00.000,Standard Class,5.65,New York,Paper,2012,North America,22
Office Supplies,Rochester,United States,MS-177704,Maxwell Schwartz,0.0,US,1,2012-05-28 00:00:00.000,CA-2012-135020,Medium,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",160.623,3,East,35904,535,Consumer,2012-06-02 00:00:00.000,Standard Class,17.52,New York,Storage,2012,North America,22
Office Supplies,Auburn,United States,TM-210104,Tamara Manning,0.0,US,1,2012-09-12 00:00:00.000,CA-2012-102015,Medium,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3.0558,2,East,36501,9,Consumer,2012-09-18 00:00:00.000,Standard Class,0.14,New York,Art,2012,North America,37
Office Supplies,Auburn,United States,TM-210104,Tamara Manning,0.0,US,1,2012-09-12 00:00:00.000,CA-2012-102015,Medium,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",12.7746,1,East,36506,27,Consumer,2012-09-18 00:00:00.000,Standard Class,1.91,New York,Envelopes,2012,North America,37
Office Supplies,Auburn,United States,TM-210104,Tamara Manning,0.0,US,1,2012-09-12 00:00:00.000,CA-2012-102015,Medium,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",0.5828,1,East,36503,1,Consumer,2012-09-18 00:00:00.000,Standard Class,0.11,New York,Fasteners,2012,North America,37
Office Supplies,Auburn,United States,TM-210104,Tamara Manning,0.0,US,1,2012-09-12 00:00:00.000,CA-2012-102015,Medium,OFF-LA-10002043,Avery 489,9.936,2,East,36504,21,Consumer,2012-09-18 00:00:00.000,Standard Class,0.52,New York,Labels,2012,North America,37
Office Supplies,Auburn,United States,TM-210104,Tamara Manning,0.0,US,1,2012-09-12 00:00:00.000,CA-2012-102015,Medium,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),14.161,5,East,36505,29,Consumer,2012-09-18 00:00:00.000,Standard Class,2.81,New York,Paper,2012,North America,37
Office Supplies,Auburn,United States,TM-210104,Tamara Manning,0.0,US,1,2012-09-12 00:00:00.000,CA-2012-102015,Medium,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",4.2392,2,East,36502,106,Consumer,2012-09-18 00:00:00.000,Standard Class,7.93,New York,Storage,2012,North America,37
Office Supplies,Freeport,United States,CS-119504,Carlos Soltero,0.0,US,1,2012-09-25 00:00:00.000,CA-2012-151869,High,OFF-PA-10002947,Xerox 1923,9.6192,3,East,40565,20,Consumer,2012-09-25 00:00:00.000,Same Day,2.25,New York,Paper,2012,North America,39
Office Supplies,Oceanside,United States,GM-145004,Gene McClure,0.0,US,1,2012-09-26 00:00:00.000,CA-2012-127173,Medium,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",16.1868,3,East,36414,34,Consumer,2012-10-03 00:00:00.000,Standard Class,2.6,New York,Fasteners,2012,North America,39
Office Supplies,Buffalo,United States,KT-164804,Kean Thornton,0.0,US,1,2012-10-31 00:00:00.000,CA-2012-132570,High,OFF-AR-10000369,Design Ebony Sketching Pencil,0.7228,2,East,32528,3,Consumer,2012-11-02 00:00:00.000,Second Class,0.34,New York,Art,2012,North America,44
Office Supplies,Buffalo,United States,KT-164804,Kean Thornton,0.0,US,1,2012-10-31 00:00:00.000,CA-2012-132570,High,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",35.982,2,East,32529,80,Consumer,2012-11-02 00:00:00.000,Second Class,10.2,New York,Envelopes,2012,North America,44
Office Supplies,Oceanside,United States,DV-134654,Dianna Vittorini,0.0,US,1,2012-11-09 00:00:00.000,CA-2012-146486,High,OFF-EN-10001509,Poly String Tie Envelopes,5.7528,6,East,36636,12,Consumer,2012-11-14 00:00:00.000,Second Class,2.7,New York,Envelopes,2012,North America,45
Office Supplies,Oceanside,United States,DV-134654,Dianna Vittorini,0.0,US,1,2012-11-09 00:00:00.000,CA-2012-146486,High,OFF-ST-10002554,Tennsco Industrial Shelving,4.891,5,East,36635,245,Consumer,2012-11-14 00:00:00.000,Second Class,24.12,New York,Storage,2012,North America,45
Office Supplies,Yonkers,United States,KD-162704,Karen Daniels,0.0,US,1,2013-03-02 00:00:00.000,US-2013-143819,Medium,OFF-PA-10003127,Staples,12.1348,1,East,32380,26,Consumer,2013-03-06 00:00:00.000,Standard Class,1.2,New York,Paper,2013,North America,9
Office Supplies,Yonkers,United States,KD-162704,Karen Daniels,0.0,US,1,2013-03-02 00:00:00.000,US-2013-143819,Medium,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,105.2468,2,East,32381,363,Consumer,2013-03-06 00:00:00.000,Standard Class,35.79,New York,Storage,2013,North America,9
Office Supplies,Auburn,United States,RB-193604,Raymond Buch,0.0,US,1,2013-04-02 00:00:00.000,CA-2013-166674,Critical,OFF-AR-10003156,50 Colored Long Pencils,7.9248,3,East,31747,30,Consumer,2013-04-04 00:00:00.000,Second Class,3.45,New York,Art,2013,North America,14
Office Supplies,Auburn,United States,RB-193604,Raymond Buch,0.0,US,1,2013-04-02 00:00:00.000,CA-2013-166674,Critical,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,71.2476,6,East,31746,264,Consumer,2013-04-04 00:00:00.000,Second Class,67.52,New York,Art,2013,North America,14
Office Supplies,Auburn,United States,RB-193604,Raymond Buch,0.0,US,1,2013-04-02 00:00:00.000,CA-2013-166674,Critical,OFF-AR-10004974,Newell 342,2.8536,3,East,31748,10,Consumer,2013-04-04 00:00:00.000,Second Class,1.89,New York,Art,2013,North America,14
Office Supplies,Auburn,United States,RB-193604,Raymond Buch,0.0,US,1,2013-04-02 00:00:00.000,CA-2013-166674,Critical,OFF-AR-10000588,Newell 345,15.4752,3,East,31744,60,Consumer,2013-04-04 00:00:00.000,Second Class,9.85,New York,Art,2013,North America,14
Office Supplies,Auburn,United States,RB-193604,Raymond Buch,0.0,US,1,2013-04-02 00:00:00.000,CA-2013-166674,Critical,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,9.7164,3,East,31745,162,Consumer,2013-04-04 00:00:00.000,Second Class,60.4,New York,Storage,2013,North America,14
Office Supplies,Rome,United States,MM-179204,Michael Moore,0.0,US,1,2013-04-23 00:00:00.000,CA-2013-101329,Medium,OFF-AR-10000614,Barrel Sharpener,8.3538,9,East,40799,32,Consumer,2013-04-30 00:00:00.000,Standard Class,1.4,New York,Art,2013,North America,17
Office Supplies,Rome,United States,MM-179204,Michael Moore,0.0,US,1,2013-04-23 00:00:00.000,CA-2013-101329,Medium,OFF-AR-10003190,Newell 32,0.8064,1,East,40800,3,Consumer,2013-04-30 00:00:00.000,Standard Class,0.22,New York,Art,2013,North America,17
Office Supplies,Long Beach,United States,CB-124154,Christy Brittain,0.0,US,1,2013-06-13 00:00:00.000,CA-2013-139941,Medium,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,18.396,3,East,38445,53,Consumer,2013-06-18 00:00:00.000,Standard Class,3.31,New York,Appliances,2013,North America,24
Office Supplies,Long Beach,United States,CB-124154,Christy Brittain,0.0,US,1,2013-06-13 00:00:00.000,CA-2013-139941,Medium,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",41.823,3,East,38444,93,Consumer,2013-06-18 00:00:00.000,Standard Class,5.36,New York,Paper,2013,North America,24
Office Supplies,Troy,United States,TB-210554,Ted Butterfield,0.0,US,1,2013-06-18 00:00:00.000,CA-2013-111682,Critical,OFF-AR-10001868,Prang Dustless Chalk Sticks,0.84,1,East,31358,2,Consumer,2013-06-19 00:00:00.000,First Class,0.43,New York,Art,2013,North America,25
